epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1061.02,0.47188,0.3916,0.87511,0.80187,0.67562,0.77733,0.6477,0.62303,0.79853,0.97255,0.00043525,0.00043525,0.00043525
186,1067.24,0.44213,0.36025,0.87129,0.77717,0.72117,0.80045,0.67086,0.60404,0.75659,0.94259,0.000434219,0.000434219,0.000434219
187,1072.88,0.47662,0.39143,0.87539,0.75652,0.71011,0.79036,0.66652,0.6103,0.8191,0.96544,0.000433187,0.000433187,0.000433187
188,1078.11,0.43818,0.37012,0.86842,0.73858,0.6986,0.76593,0.64184,0.63753,0.94173,1.00302,0.000432156,0.000432156,0.000432156
189,1083.37,0.46648,0.39,0.86773,0.70858,0.71904,0.76439,0.63357,0.62644,0.96311,0.99228,0.000431125,0.000431125,0.000431125
190,1089.2,0.47302,0.37928,0.86826,0.79229,0.6773,0.77343,0.64728,0.59973,1.03339,0.98605,0.000430094,0.000430094,0.000430094
191,1095.7,0.46353,0.36667,0.86493,0.74774,0.70634,0.76854,0.64916,0.59878,1.15393,0.97904,0.000429063,0.000429063,0.000429063
192,1101.27,0.45945,0.36415,0.87917,0.80276,0.68707,0.77685,0.65038,0.6122,0.93347,0.99918,0.000428031,0.000428031,0.000428031
193,1106.75,0.4525,0.36574,0.87456,0.75817,0.73208,0.78297,0.65067,0.61469,0.90848,0.98524,0.000427,0.000427,0.000427
194,1113.19,0.45071,0.36466,0.87252,0.79509,0.72141,0.79703,0.6666,0.60801,0.85626,0.95611,0.000425969,0.000425969,0.000425969
195,1118.55,0.45828,0.36309,0.8745,0.76888,0.73268,0.78535,0.66284,0.60089,0.90818,0.9488,0.000424938,0.000424938,0.000424938
196,1124.44,0.45289,0.37288,0.8644,0.77581,0.71501,0.77471,0.6547,0.59224,0.97512,0.95855,0.000423906,0.000423906,0.000423906
197,1129.71,0.44014,0.36547,0.87268,0.76435,0.72443,0.7777,0.65809,0.61256,0.82354,1.01779,0.000422875,0.000422875,0.000422875
198,1135.01,0.4283,0.35028,0.8645,0.72674,0.73173,0.77303,0.64778,0.6205,0.87336,1.02577,0.000421844,0.000421844,0.000421844
199,1140.28,0.45068,0.38099,0.86788,0.79715,0.66961,0.78362,0.65794,0.61506,0.86153,1.01473,0.000420812,0.000420812,0.000420812
200,1145.47,0.44529,0.3628,0.87606,0.78089,0.7273,0.79454,0.66172,0.628,0.81303,1.01314,0.000419781,0.000419781,0.000419781
201,1150.38,0.44151,0.35835,0.86618,0.77083,0.71664,0.79548,0.66981,0.62437,0.8127,1.01472,0.00041875,0.00041875,0.00041875
202,1155.33,0.45684,0.36849,0.86594,0.7659,0.72827,0.80355,0.6728,0.61028,0.74183,0.98561,0.000417719,0.000417719,0.000417719
203,1160.26,0.45269,0.37275,0.8624,0.7714,0.73294,0.81575,0.68098,0.61168,0.72612,0.97498,0.000416687,0.000416687,0.000416687
204,1165.26,0.44786,0.36267,0.86442,0.74272,0.7411,0.80595,0.65873,0.6377,0.76537,0.97861,0.000415656,0.000415656,0.000415656
205,1170.4,0.47078,0.3733,0.87946,0.71947,0.76041,0.79518,0.65468,0.62683,0.8455,0.9547,0.000414625,0.000414625,0.000414625
206,1176.21,0.4421,0.35907,0.8563,0.70541,0.77417,0.78697,0.64168,0.63738,0.93289,0.93683,0.000413594,0.000413594,0.000413594
207,1181.89,0.44125,0.36508,0.85353,0.80248,0.6908,0.78015,0.64209,0.61329,0.93772,0.9234,0.000412563,0.000412563,0.000412563
208,1187.12,0.44773,0.3688,0.87649,0.78681,0.6985,0.78389,0.64275,0.6264,0.81977,0.97127,0.000411531,0.000411531,0.000411531
209,1192.2,0.42937,0.35834,0.87106,0.79404,0.70505,0.7842,0.64738,0.64716,0.90544,1.03405,0.0004105,0.0004105,0.0004105
210,1197.66,0.45226,0.37725,0.86449,0.7461,0.7159,0.7583,0.62902,0.64745,1.03151,1.03221,0.000409469,0.000409469,0.000409469
211,1202.99,0.43231,0.37262,0.86312,0.76186,0.65885,0.7444,0.61506,0.64868,0.95385,1.0435,0.000408438,0.000408438,0.000408438
212,1209.74,0.46699,0.38285,0.88051,0.79717,0.69958,0.77246,0.63544,0.67506,0.9447,1.05589,0.000407406,0.000407406,0.000407406
213,1218.78,0.44472,0.3615,0.8627,0.8178,0.70302,0.78762,0.64703,0.67991,0.90843,1.03959,0.000406375,0.000406375,0.000406375
214,1226.9,0.45253,0.37001,0.87525,0.80436,0.72126,0.78943,0.65043,0.66249,0.89415,1.03943,0.000405344,0.000405344,0.000405344
215,1234.91,0.45485,0.37644,0.87454,0.77371,0.737,0.78377,0.64605,0.64235,0.87115,1.00018,0.000404313,0.000404313,0.000404313
216,1242.89,0.44787,0.36066,0.85884,0.79969,0.67319,0.76219,0.63524,0.62159,0.9921,0.99978,0.000403281,0.000403281,0.000403281
217,1251.39,0.44745,0.36455,0.86605,0.76328,0.71582,0.76872,0.64404,0.60217,0.86083,0.9872,0.00040225,0.00040225,0.00040225
218,1259.84,0.43825,0.35701,0.86079,0.77451,0.68773,0.74539,0.62965,0.62403,0.87648,1.03288,0.000401219,0.000401219,0.000401219
219,1265.61,0.43034,0.35036,0.86331,0.73576,0.70997,0.76938,0.64128,0.64978,0.87481,1.03943,0.000400188,0.000400188,0.000400188
220,1270.72,0.42534,0.3467,0.85749,0.72478,0.7389,0.77659,0.64954,0.64434,0.80984,1.03402,0.000399156,0.000399156,0.000399156
221,1275.66,0.42475,0.35379,0.85146,0.72439,0.74608,0.77018,0.64977,0.63187,0.82659,1.03249,0.000398125,0.000398125,0.000398125
222,1280.82,0.43944,0.347,0.86966,0.74976,0.7411,0.79989,0.66711,0.65769,0.83992,1.03533,0.000397094,0.000397094,0.000397094
223,1285.86,0.43501,0.35822,0.85786,0.7463,0.75822,0.79868,0.66778,0.69793,0.84277,1.06188,0.000396063,0.000396063,0.000396063
224,1290.89,0.44077,0.35818,0.87114,0.75043,0.72812,0.78682,0.65133,0.71017,0.89812,1.06517,0.000395031,0.000395031,0.000395031
225,1295.94,0.42731,0.35621,0.8705,0.76037,0.7307,0.78667,0.65724,0.66152,0.90569,1.06624,0.000394,0.000394,0.000394
226,1301.02,0.43268,0.35947,0.86357,0.72125,0.72806,0.7828,0.64453,0.66086,0.84317,1.05487,0.000392969,0.000392969,0.000392969
227,1306.01,0.41448,0.33439,0.85379,0.76748,0.71456,0.77678,0.64224,0.63884,0.77354,1.0335,0.000391937,0.000391937,0.000391937
228,1311.21,0.41689,0.34283,0.85317,0.80407,0.6842,0.78697,0.64963,0.64955,0.78225,1.02303,0.000390906,0.000390906,0.000390906
229,1316.25,0.43634,0.36035,0.86331,0.8105,0.70179,0.78906,0.64584,0.69255,0.86469,1.02501,0.000389875,0.000389875,0.000389875
230,1321.34,0.43151,0.33386,0.85649,0.77147,0.70736,0.78995,0.65754,0.67841,1.02541,1.03149,0.000388844,0.000388844,0.000388844
231,1326.48,0.42046,0.33419,0.85917,0.69245,0.74769,0.77482,0.64548,0.66105,1.085,1.01093,0.000387813,0.000387813,0.000387813
232,1331.51,0.42839,0.34339,0.85481,0.77481,0.69928,0.78773,0.66293,0.63663,0.8529,0.98702,0.000386781,0.000386781,0.000386781
233,1336.35,0.42578,0.33153,0.87514,0.77191,0.72339,0.78531,0.65407,0.63003,0.80819,0.99368,0.00038575,0.00038575,0.00038575
234,1341.24,0.42883,0.36077,0.86634,0.7487,0.75587,0.78983,0.6537,0.64164,0.80034,1.00576,0.000384719,0.000384719,0.000384719
235,1346.43,0.43861,0.34742,0.87012,0.74872,0.74292,0.79119,0.66279,0.63341,0.79042,0.99798,0.000383688,0.000383688,0.000383688
236,1351.86,0.42709,0.34242,0.85313,0.79402,0.68935,0.79699,0.668,0.61987,0.76546,0.99865,0.000382656,0.000382656,0.000382656
237,1356.86,0.42848,0.34393,0.85993,0.82083,0.68541,0.79715,0.66608,0.62091,0.77543,0.98682,0.000381625,0.000381625,0.000381625
238,1361.72,0.41171,0.33302,0.8485,0.74221,0.74596,0.78936,0.66079,0.62496,0.8475,0.98299,0.000380594,0.000380594,0.000380594
239,1366.8,0.42506,0.33921,0.85196,0.78185,0.71049,0.78737,0.65886,0.64845,0.87954,1.00994,0.000379562,0.000379562,0.000379562
240,1371.86,0.41261,0.3336,0.86321,0.79846,0.73646,0.7999,0.66508,0.64641,0.80162,1.00454,0.000378531,0.000378531,0.000378531
241,1377.15,0.4046,0.32302,0.85813,0.73491,0.78993,0.80847,0.66834,0.63418,0.77272,0.99391,0.0003775,0.0003775,0.0003775
242,1382.42,0.44248,0.34617,0.86343,0.73522,0.78798,0.81148,0.67549,0.62757,0.74981,1.00327,0.000376469,0.000376469,0.000376469
243,1388.03,0.42497,0.34324,0.85845,0.7747,0.74438,0.80079,0.66785,0.64666,0.74498,1.03186,0.000375438,0.000375438,0.000375438
244,1393.27,0.43495,0.34782,0.85749,0.76932,0.73678,0.79563,0.66416,0.66264,0.83321,1.00849,0.000374406,0.000374406,0.000374406
245,1398.46,0.41725,0.33056,0.85295,0.79124,0.7386,0.80042,0.65993,0.68464,0.87392,1.04182,0.000373375,0.000373375,0.000373375
246,1403.47,0.41091,0.32979,0.85746,0.79795,0.73095,0.8049,0.66449,0.66345,0.81688,1.02997,0.000372344,0.000372344,0.000372344
247,1408.53,0.40997,0.32695,0.85021,0.79086,0.70542,0.80848,0.67209,0.65181,0.79028,1.02485,0.000371313,0.000371313,0.000371313
248,1413.67,0.40563,0.31936,0.8565,0.79912,0.71539,0.80066,0.66884,0.63324,0.74334,1.01366,0.000370281,0.000370281,0.000370281
249,1418.83,0.40174,0.32296,0.85273,0.77514,0.73392,0.79951,0.67362,0.6279,0.75223,1.00825,0.00036925,0.00036925,0.00036925
250,1424.23,0.38892,0.32243,0.85076,0.75019,0.75078,0.80982,0.6792,0.63419,0.76299,1.01197,0.000368219,0.000368219,0.000368219
251,1429.42,0.40731,0.3244,0.8552,0.76043,0.75669,0.80805,0.6739,0.64277,0.79431,1.01408,0.000367187,0.000367187,0.000367187
252,1434.94,0.41569,0.32392,0.85456,0.75968,0.74822,0.79716,0.66427,0.64558,0.78599,1.02338,0.000366156,0.000366156,0.000366156
253,1441.11,0.41264,0.325,0.85153,0.75407,0.7424,0.78535,0.65915,0.64353,0.7905,1.02249,0.000365125,0.000365125,0.000365125
254,1446.89,0.39211,0.33263,0.84883,0.74882,0.73751,0.785,0.66095,0.63817,0.80503,1.02715,0.000364094,0.000364094,0.000364094
255,1452.7,0.39262,0.31803,0.8527,0.77838,0.7157,0.79726,0.6773,0.63085,0.81814,1.02674,0.000363062,0.000363062,0.000363062
256,1458.83,0.40842,0.31731,0.84458,0.79208,0.74169,0.81113,0.68206,0.64591,0.84483,1.03322,0.000362031,0.000362031,0.000362031
257,1465.78,0.39523,0.31713,0.85386,0.79759,0.75722,0.81403,0.68453,0.63563,0.85252,1.03485,0.000361,0.000361,0.000361
258,1472.63,0.42742,0.32991,0.85668,0.8082,0.72995,0.81522,0.68533,0.64826,0.80772,1.0385,0.000359969,0.000359969,0.000359969
259,1479.31,0.40927,0.32033,0.85535,0.79534,0.73326,0.80757,0.67956,0.64967,0.77311,1.04299,0.000358938,0.000358938,0.000358938
260,1485.61,0.41313,0.33798,0.86185,0.7887,0.71887,0.79451,0.66939,0.63471,0.75267,1.02821,0.000357906,0.000357906,0.000357906
261,1491.15,0.40785,0.32831,0.85609,0.77866,0.72914,0.79145,0.66084,0.62291,0.69146,1.00897,0.000356875,0.000356875,0.000356875
262,1497.78,0.40949,0.32676,0.86362,0.76536,0.72813,0.77521,0.64,0.63273,0.77287,1.0191,0.000355844,0.000355844,0.000355844
263,1504.1,0.40074,0.3171,0.85259,0.79161,0.71432,0.77253,0.64396,0.63319,0.83287,1.02871,0.000354812,0.000354812,0.000354812
264,1510.34,0.39527,0.3055,0.84424,0.78937,0.71426,0.77869,0.65341,0.63057,0.80275,1.01475,0.000353781,0.000353781,0.000353781
265,1516.87,0.40986,0.32662,0.86224,0.77186,0.73895,0.79461,0.66349,0.63973,0.74273,1.01162,0.00035275,0.00035275,0.00035275
266,1522.84,0.39264,0.31954,0.84945,0.79466,0.72311,0.78357,0.65481,0.62735,0.75205,1.00336,0.000351719,0.000351719,0.000351719
267,1528.58,0.41323,0.3287,0.8492,0.78146,0.72642,0.78249,0.64936,0.63517,0.77461,0.9834,0.000350687,0.000350687,0.000350687
268,1534.58,0.40505,0.32476,0.84874,0.74795,0.76666,0.79692,0.66428,0.63188,0.76384,0.99407,0.000349656,0.000349656,0.000349656
269,1539.51,0.40018,0.31206,0.84788,0.79754,0.71632,0.80303,0.66984,0.62469,0.77304,0.97541,0.000348625,0.000348625,0.000348625
270,1544.49,0.39701,0.30491,0.85583,0.7951,0.6974,0.79731,0.66396,0.63138,0.82491,0.9679,0.000347594,0.000347594,0.000347594
271,1549.39,0.40994,0.33131,0.85867,0.76001,0.73245,0.79928,0.66712,0.62204,0.82428,0.9812,0.000346563,0.000346563,0.000346563
272,1554.45,0.39941,0.31758,0.84695,0.73971,0.75759,0.79319,0.66185,0.63872,0.82172,1.0225,0.000345531,0.000345531,0.000345531
273,1559.39,0.40175,0.31913,0.83701,0.77069,0.73134,0.78228,0.65602,0.63554,0.77833,1.0341,0.0003445,0.0003445,0.0003445
274,1564.28,0.40024,0.32457,0.8531,0.7644,0.73758,0.77682,0.64883,0.63628,0.78188,1.03168,0.000343469,0.000343469,0.000343469
275,1569.31,0.39259,0.31763,0.85325,0.78794,0.71167,0.78298,0.65426,0.64107,0.8493,1.04398,0.000342438,0.000342438,0.000342438
276,1574.45,0.40135,0.31716,0.85058,0.81571,0.70933,0.78079,0.64869,0.64088,0.84269,1.0267,0.000341406,0.000341406,0.000341406
277,1579.95,0.38907,0.32416,0.85749,0.7932,0.72411,0.78509,0.651,0.64666,0.77663,1.02412,0.000340375,0.000340375,0.000340375
278,1586.57,0.40373,0.32026,0.85795,0.7626,0.70662,0.76709,0.64163,0.64163,0.78906,1.02789,0.000339344,0.000339344,0.000339344
279,1592.41,0.39693,0.3147,0.85163,0.74517,0.69855,0.74688,0.62978,0.63957,0.83991,1.03426,0.000338313,0.000338313,0.000338313
280,1598.1,0.41543,0.32633,0.8623,0.75001,0.70013,0.75807,0.63731,0.63506,0.86503,1.01919,0.000337281,0.000337281,0.000337281
281,1603.25,0.3892,0.30972,0.84895,0.79962,0.64386,0.76824,0.64721,0.64045,0.8693,1.03211,0.00033625,0.00033625,0.00033625
282,1608.39,0.39018,0.31618,0.84616,0.82187,0.65682,0.78172,0.65924,0.63441,0.84585,1.03517,0.000335219,0.000335219,0.000335219
283,1613.38,0.39005,0.31144,0.8537,0.78475,0.70009,0.78939,0.66116,0.63792,0.82825,1.0376,0.000334188,0.000334188,0.000334188
284,1618.35,0.39572,0.32054,0.86065,0.79716,0.69699,0.78363,0.65601,0.63403,0.81882,1.02631,0.000333156,0.000333156,0.000333156
285,1623.28,0.40161,0.31298,0.84963,0.79876,0.71894,0.79115,0.66445,0.63114,0.8103,1.02461,0.000332125,0.000332125,0.000332125
286,1629.21,0.37964,0.30467,0.83978,0.79898,0.7159,0.78816,0.65945,0.64548,0.79819,1.04339,0.000331094,0.000331094,0.000331094
287,1635.34,0.38561,0.30503,0.8459,0.76231,0.71855,0.7832,0.65743,0.64,0.81081,1.03286,0.000330063,0.000330063,0.000330063
288,1641.04,0.38948,0.3159,0.84688,0.79234,0.69523,0.79074,0.66024,0.64058,0.82539,1.01923,0.000329031,0.000329031,0.000329031
289,1647.02,0.38606,0.30635,0.84173,0.80324,0.69185,0.79175,0.65968,0.65214,0.77952,1.01219,0.000328,0.000328,0.000328
290,1652.24,0.39068,0.30411,0.85679,0.78134,0.73959,0.79712,0.66449,0.63499,0.73625,0.99803,0.000326969,0.000326969,0.000326969
291,1657.23,0.38444,0.31623,0.85197,0.81078,0.71794,0.80282,0.66813,0.62113,0.75077,0.97133,0.000325938,0.000325938,0.000325938
292,1662.3,0.38754,0.30884,0.84572,0.8019,0.72795,0.7976,0.66729,0.62173,0.87019,0.93885,0.000324906,0.000324906,0.000324906
293,1667.45,0.39296,0.30276,0.85505,0.78717,0.73245,0.79809,0.6694,0.65075,0.88016,0.97108,0.000323875,0.000323875,0.000323875
294,1672.64,0.40956,0.31993,0.84926,0.80268,0.73082,0.79519,0.66868,0.6381,0.8619,0.99296,0.000322844,0.000322844,0.000322844
295,1677.72,0.37166,0.30084,0.83686,0.80239,0.73802,0.80722,0.67836,0.65292,0.83348,1.02115,0.000321812,0.000321812,0.000321812
296,1682.69,0.38304,0.30122,0.84544,0.82446,0.72846,0.81847,0.68759,0.64828,0.81542,1.0198,0.000320781,0.000320781,0.000320781
297,1687.86,0.38357,0.30928,0.84732,0.7869,0.76383,0.81956,0.68802,0.64034,0.77555,1.01175,0.00031975,0.00031975,0.00031975
298,1693.03,0.39037,0.31287,0.84789,0.76524,0.74015,0.8096,0.67741,0.63285,0.7932,0.99396,0.000318719,0.000318719,0.000318719
299,1698.37,0.37671,0.29893,0.85242,0.79041,0.7095,0.80053,0.67463,0.63494,0.82207,1.02297,0.000317688,0.000317688,0.000317688
300,1703.91,0.37825,0.30131,0.84803,0.7837,0.70284,0.79057,0.66783,0.63236,0.87499,1.04365,0.000316656,0.000316656,0.000316656
301,1709.31,0.41134,0.32129,0.84331,0.77527,0.70476,0.79165,0.67053,0.62994,0.87447,1.04316,0.000315625,0.000315625,0.000315625
302,1714.68,0.36592,0.30459,0.84308,0.75744,0.72327,0.79699,0.67489,0.62169,0.83292,1.03826,0.000314594,0.000314594,0.000314594
303,1720.06,0.40758,0.31459,0.84362,0.76099,0.71615,0.79429,0.67098,0.62781,0.84484,1.04319,0.000313563,0.000313563,0.000313563
304,1725.45,0.37711,0.30455,0.85453,0.76344,0.72617,0.7952,0.67288,0.62946,0.86702,1.03969,0.000312531,0.000312531,0.000312531
305,1730.76,0.38634,0.30488,0.85849,0.72635,0.75518,0.79049,0.66847,0.62728,0.85417,1.04116,0.0003115,0.0003115,0.0003115
306,1736.24,0.38568,0.30779,0.84386,0.78547,0.72007,0.78908,0.66272,0.65771,0.83354,1.04992,0.000310469,0.000310469,0.000310469
307,1741.56,0.38126,0.30256,0.84932,0.77115,0.73351,0.79199,0.66913,0.65093,0.83017,1.04865,0.000309437,0.000309437,0.000309437
308,1747.01,0.3594,0.30359,0.84266,0.77272,0.74622,0.80514,0.67568,0.62484,0.83204,1.0142,0.000308406,0.000308406,0.000308406
309,1752.43,0.3828,0.29589,0.84599,0.81741,0.70597,0.80245,0.67519,0.62482,0.86495,1.01457,0.000307375,0.000307375,0.000307375
310,1757.94,0.36511,0.29394,0.84098,0.81637,0.70778,0.79546,0.66574,0.62706,0.85698,1.01253,0.000306344,0.000306344,0.000306344
311,1763.33,0.37991,0.29928,0.85703,0.82344,0.69909,0.79706,0.66649,0.62004,0.82298,1.00319,0.000305312,0.000305312,0.000305312
312,1768.75,0.3752,0.30654,0.85067,0.81938,0.71805,0.80505,0.67398,0.60878,0.75098,0.9984,0.000304281,0.000304281,0.000304281
313,1774.12,0.38349,0.3039,0.84288,0.81821,0.70583,0.79851,0.6687,0.6098,0.75681,1.01951,0.00030325,0.00030325,0.00030325
314,1779.61,0.37915,0.29967,0.8491,0.78091,0.71054,0.78661,0.65925,0.62601,0.80165,1.0143,0.000302219,0.000302219,0.000302219
315,1784.9,0.39172,0.31042,0.85078,0.73664,0.73965,0.78845,0.66054,0.63598,0.80929,1.00169,0.000301188,0.000301188,0.000301188
316,1790.38,0.38087,0.30441,0.84877,0.76738,0.72067,0.7927,0.66471,0.67757,0.81644,1.03658,0.000300156,0.000300156,0.000300156
317,1796.62,0.37985,0.29741,0.84044,0.77095,0.70293,0.78517,0.66417,0.63413,0.85283,1.00043,0.000299125,0.000299125,0.000299125
318,1803.25,0.38343,0.29652,0.85079,0.7638,0.70364,0.76638,0.64444,0.62291,0.86745,0.98544,0.000298094,0.000298094,0.000298094
319,1808.94,0.37157,0.29096,0.84943,0.811,0.66522,0.76768,0.64704,0.62275,0.84601,0.9928,0.000297063,0.000297063,0.000297063
320,1814.5,0.37503,0.2943,0.84211,0.81263,0.66635,0.7739,0.64956,0.63181,0.78977,1.00825,0.000296031,0.000296031,0.000296031
321,1819.94,0.39937,0.3187,0.85171,0.77893,0.7004,0.77262,0.64358,0.65124,0.85105,1.01502,0.000295,0.000295,0.000295
322,1825.35,0.40116,0.3035,0.84669,0.7622,0.71125,0.76798,0.64212,0.63449,0.93306,1.00519,0.000293969,0.000293969,0.000293969
323,1830.84,0.39351,0.30405,0.84619,0.76529,0.7107,0.76942,0.64085,0.63382,0.97052,0.99684,0.000292938,0.000292938,0.000292938
324,1836.41,0.38987,0.30333,0.84842,0.79953,0.69625,0.78192,0.65008,0.63169,0.94831,0.98671,0.000291906,0.000291906,0.000291906
325,1842.02,0.36984,0.28568,0.83647,0.81092,0.67782,0.78542,0.6599,0.64542,0.84414,1.0292,0.000290875,0.000290875,0.000290875
326,1848.05,0.36604,0.2872,0.83401,0.81708,0.68817,0.79565,0.66683,0.66372,0.75436,1.05666,0.000289844,0.000289844,0.000289844
327,1854.19,0.36373,0.2947,0.8464,0.73727,0.76177,0.80253,0.67542,0.65112,0.83294,1.02806,0.000288813,0.000288813,0.000288813
328,1859.73,0.38326,0.30291,0.8437,0.80824,0.70601,0.79564,0.66807,0.63756,0.84586,0.99909,0.000287781,0.000287781,0.000287781
329,1865.14,0.36023,0.28909,0.84182,0.78211,0.75719,0.79618,0.66123,0.65101,0.85325,0.99243,0.00028675,0.00028675,0.00028675
330,1870.68,0.3762,0.29959,0.84655,0.77876,0.75646,0.79695,0.6636,0.62046,0.81077,0.97639,0.000285719,0.000285719,0.000285719
331,1876.19,0.36529,0.2884,0.83468,0.82101,0.71937,0.79205,0.66037,0.61896,0.85044,0.98967,0.000284688,0.000284688,0.000284688
332,1881.64,0.35503,0.28764,0.83553,0.81316,0.71545,0.78613,0.66055,0.63058,0.83684,1.01728,0.000283656,0.000283656,0.000283656
333,1887.16,0.38057,0.31637,0.84582,0.79789,0.73357,0.7825,0.66201,0.61476,0.83072,1.0129,0.000282625,0.000282625,0.000282625
334,1892.82,0.35954,0.28802,0.83979,0.77919,0.7479,0.78599,0.66404,0.62456,0.80404,1.02613,0.000281594,0.000281594,0.000281594
335,1898.78,0.36608,0.29868,0.84717,0.76747,0.75123,0.79829,0.66968,0.61924,0.74814,1.00553,0.000280562,0.000280562,0.000280562
336,1904.63,0.35934,0.28445,0.85394,0.7921,0.73011,0.79474,0.66768,0.61298,0.75998,0.97782,0.000279531,0.000279531,0.000279531
337,1910.45,0.36367,0.2924,0.84522,0.75394,0.74996,0.79403,0.66655,0.61834,0.75969,0.96978,0.0002785,0.0002785,0.0002785
338,1916.19,0.3702,0.29457,0.84381,0.75803,0.73686,0.78805,0.66732,0.63747,0.75437,1.00198,0.000277469,0.000277469,0.000277469
339,1921.78,0.36052,0.29111,0.83831,0.76405,0.72814,0.78976,0.66436,0.63832,0.76092,1.01941,0.000276437,0.000276437,0.000276437
340,1927.3,0.37706,0.30166,0.84289,0.74824,0.72113,0.78335,0.65955,0.64711,0.79336,1.02218,0.000275406,0.000275406,0.000275406
341,1932.71,0.37875,0.30568,0.85199,0.74305,0.69277,0.77942,0.65381,0.66052,0.85579,1.03781,0.000274375,0.000274375,0.000274375
342,1938.29,0.36327,0.29358,0.84781,0.73535,0.73786,0.78491,0.65796,0.65466,0.81341,1.03388,0.000273344,0.000273344,0.000273344
343,1944.39,0.3642,0.29843,0.83057,0.78052,0.71093,0.78223,0.65882,0.6243,0.81496,0.99467,0.000272313,0.000272313,0.000272313
344,1949.91,0.34935,0.29003,0.84647,0.8008,0.71861,0.77639,0.64962,0.6246,0.88588,1.00088,0.000271281,0.000271281,0.000271281
345,1955.26,0.35825,0.28402,0.83757,0.78971,0.70499,0.77302,0.64885,0.61943,0.92451,0.99983,0.00027025,0.00027025,0.00027025
346,1960.74,0.36829,0.29173,0.84949,0.72907,0.72746,0.76805,0.64386,0.62227,0.90776,1.00863,0.000269219,0.000269219,0.000269219
347,1966.27,0.37223,0.30497,0.84461,0.76077,0.73181,0.77634,0.65045,0.60753,0.89542,0.98974,0.000268188,0.000268188,0.000268188
348,1971.94,0.34614,0.27829,0.83647,0.75853,0.73025,0.78007,0.66081,0.59691,0.85822,0.97082,0.000267156,0.000267156,0.000267156
349,1977.58,0.35412,0.27938,0.8416,0.78274,0.72447,0.78764,0.66965,0.58389,0.86955,0.94819,0.000266125,0.000266125,0.000266125
350,1983.07,0.35532,0.28407,0.83993,0.80668,0.73112,0.7901,0.67453,0.57767,0.85147,0.92873,0.000265094,0.000265094,0.000265094
351,1988.58,0.36741,0.29465,0.85011,0.81757,0.70174,0.79222,0.6697,0.57676,0.86701,0.92169,0.000264062,0.000264062,0.000264062
352,1994.15,0.35222,0.28599,0.84201,0.81781,0.69639,0.78673,0.66339,0.5824,0.88842,0.91887,0.000263031,0.000263031,0.000263031
353,1999.82,0.35743,0.28376,0.83305,0.79899,0.7035,0.78818,0.66935,0.58652,0.85748,0.93537,0.000262,0.000262,0.000262
354,2005.44,0.36621,0.28733,0.84103,0.76854,0.7347,0.79795,0.67652,0.59126,0.81466,0.95152,0.000260969,0.000260969,0.000260969
355,2010.87,0.34327,0.28073,0.83201,0.80581,0.71874,0.80156,0.67298,0.60892,0.77471,0.96248,0.000259938,0.000259938,0.000259938
356,2016.39,0.34702,0.27845,0.84463,0.80783,0.71811,0.80338,0.67506,0.62114,0.79101,0.98551,0.000258906,0.000258906,0.000258906
357,2021.91,0.34779,0.28964,0.84223,0.76393,0.73693,0.79735,0.66852,0.62985,0.84876,1.00092,0.000257875,0.000257875,0.000257875
358,2027.47,0.34585,0.28334,0.848,0.76308,0.73067,0.7938,0.66989,0.61701,0.87421,0.98264,0.000256844,0.000256844,0.000256844
359,2032.92,0.35496,0.29283,0.84175,0.75433,0.72719,0.79224,0.66701,0.60564,0.87013,0.97346,0.000255813,0.000255813,0.000255813
360,2038.47,0.36261,0.28656,0.8395,0.77327,0.70431,0.79033,0.66555,0.6022,0.88524,0.97096,0.000254781,0.000254781,0.000254781
361,2043.94,0.32569,0.26841,0.8365,0.78582,0.69412,0.78849,0.66707,0.60521,0.91015,0.98081,0.00025375,0.00025375,0.00025375
362,2049.49,0.3552,0.28083,0.82707,0.76948,0.7092,0.79036,0.66778,0.61678,0.90835,0.9901,0.000252719,0.000252719,0.000252719
363,2055.2,0.35873,0.28319,0.84239,0.79623,0.69676,0.78626,0.65982,0.60901,0.91518,0.96932,0.000251687,0.000251687,0.000251687
364,2060.74,0.3634,0.30272,0.84761,0.8245,0.67354,0.78162,0.65987,0.60154,0.92021,0.95998,0.000250656,0.000250656,0.000250656
365,2066.19,0.36017,0.28842,0.84147,0.80642,0.68931,0.78917,0.6657,0.60008,0.89259,0.96616,0.000249625,0.000249625,0.000249625
366,2071.63,0.3628,0.28176,0.83972,0.76958,0.72571,0.79087,0.66659,0.59686,0.88258,0.97468,0.000248594,0.000248594,0.000248594
367,2077.24,0.37951,0.29521,0.83463,0.79264,0.69891,0.78303,0.66022,0.59868,0.89383,0.97647,0.000247563,0.000247563,0.000247563
368,2082.96,0.35459,0.29556,0.84343,0.75084,0.73028,0.77764,0.6558,0.59469,0.89028,0.97768,0.000246531,0.000246531,0.000246531
369,2088.78,0.34673,0.27594,0.83644,0.80001,0.70176,0.78462,0.66646,0.59289,0.92749,0.98679,0.0002455,0.0002455,0.0002455
